[rosmaster.main][INFO] 2024-04-23 10:51:01,108: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2024-04-23 10:51:01,108: Starting ROS Master Node
[rosmaster.master][INFO] 2024-04-23 10:51:54,927: -SUB [/camera/color/camera_info] /rtabmap/rtabmap http://hyx020222-ThinkBook-14:35781/
[rosmaster.master][INFO] 2024-04-23 10:51:54,927: -SUB [/prometheus/drone_odom] /rtabmap/rtabmap http://hyx020222-ThinkBook-14:35781/
[rosmaster.master][INFO] 2024-04-23 10:51:54,928: -SUB [/user_data_async] /rtabmap/rtabmap http://hyx020222-ThinkBook-14:35781/
[rosmaster.master][INFO] 2024-04-23 10:51:54,928: -SUB [/rtabmap/global_pose] /rtabmap/rtabmap http://hyx020222-ThinkBook-14:35781/
[rosmaster.master][INFO] 2024-04-23 10:51:54,928: -SUB [/gps/fix] /rtabmap/rtabmap http://hyx020222-ThinkBook-14:35781/
[rosmaster.master][INFO] 2024-04-23 10:51:54,928: -SUB [/tag_detections] /rtabmap/rtabmap http://hyx020222-ThinkBook-14:35781/
[rosmaster.master][INFO] 2024-04-23 10:51:54,928: -SUB [/imu/data] /rtabmap/rtabmap http://hyx020222-ThinkBook-14:35781/
[rosmaster.master][INFO] 2024-04-23 10:51:54,929: -SUB [/rtabmap/republish_node_data] /rtabmap/rtabmap http://hyx020222-ThinkBook-14:35781/
[rosmaster.master][INFO] 2024-04-23 10:51:54,929: -SERVICE [/rtabmap/rtabmap/get_loggers] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,929: -SERVICE [/rtabmap/rtabmap/set_logger_level] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,929: -SERVICE [/rtabmap/rtabmap/load_nodelet] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,930: -SERVICE [/rtabmap/rtabmap/unload_nodelet] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,930: -SERVICE [/rtabmap/rtabmap/list] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,930: -SERVICE [/rtabmap/update_parameters] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,930: -SERVICE [/rtabmap/reset] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,930: -SERVICE [/rtabmap/pause] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,930: -SERVICE [/rtabmap/resume] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,931: -SERVICE [/rtabmap/load_database] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,931: -SERVICE [/rtabmap/trigger_new_map] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,931: -SERVICE [/rtabmap/backup] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,931: -SERVICE [/rtabmap/detect_more_loop_closures] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,931: -SERVICE [/rtabmap/global_bundle_adjustment] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,932: -SERVICE [/rtabmap/cleanup_local_grids] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,932: -SERVICE [/rtabmap/set_mode_localization] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,932: -SERVICE [/rtabmap/set_mode_mapping] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,932: -SERVICE [/rtabmap/get_node_data] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,932: -SERVICE [/rtabmap/get_map_data] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,932: -SERVICE [/rtabmap/get_map_data2] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,933: -PUB [/rosout] /tf_3Dlidar http://hyx020222-ThinkBook-14:34033/
[rosmaster.master][INFO] 2024-04-23 10:51:54,933: -SERVICE [/rtabmap/get_map] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,933: -PUB [/tf] /tf_3Dlidar http://hyx020222-ThinkBook-14:34033/
[rosmaster.master][INFO] 2024-04-23 10:51:54,933: -SERVICE [/rtabmap/get_prob_map] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,934: -SUB [/clock] /tf_3Dlidar http://hyx020222-ThinkBook-14:34033/
[rosmaster.master][INFO] 2024-04-23 10:51:54,934: -SERVICE [/rtabmap/get_grid_map] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,934: -SERVICE [/tf_3Dlidar/get_loggers] /tf_3Dlidar rosrpc://hyx020222-ThinkBook-14:57293
[rosmaster.master][INFO] 2024-04-23 10:51:54,934: -SERVICE [/rtabmap/get_proj_map] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,935: -SERVICE [/tf_3Dlidar/set_logger_level] /tf_3Dlidar rosrpc://hyx020222-ThinkBook-14:57293
[rosmaster.master][INFO] 2024-04-23 10:51:54,935: -SERVICE [/rtabmap/publish_map] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,935: -SERVICE [/rtabmap/get_plan] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,935: -SERVICE [/rtabmap/get_plan_nodes] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,936: -SERVICE [/rtabmap/set_goal] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,936: -SERVICE [/rtabmap/cancel_goal] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,936: -SERVICE [/rtabmap/set_label] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,936: -SERVICE [/rtabmap/list_labels] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,936: -SERVICE [/rtabmap/remove_label] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,937: -SERVICE [/rtabmap/add_link] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,937: -SERVICE [/rtabmap/get_nodes_in_radius] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,937: -SERVICE [/rtabmap/octomap_binary] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,937: -SERVICE [/rtabmap/octomap_full] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,937: -SERVICE [/rtabmap/rtabmap/log_debug] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,938: -SERVICE [/rtabmap/rtabmap/log_info] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,938: -SERVICE [/rtabmap/rtabmap/log_warning] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,938: -SERVICE [/rtabmap/rtabmap/log_error] /rtabmap/rtabmap rosrpc://hyx020222-ThinkBook-14:33481
[rosmaster.master][INFO] 2024-04-23 10:51:54,939: -CACHEDPARAM [/rosout_disable_topics_generation] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-04-23 10:51:54,939: -CACHEDPARAM [/rtabmap/rtabmap/diagnostic_period] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-04-23 10:51:54,999: -PUB [/rosout] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,000: -PUB [/diagnostics] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,000: -PUB [/tf] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,001: -PUB [/tf_static] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,001: -PUB [/mavlink/from] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,001: -PUB [/mavros/distance_sensor/hrlv_ez4_pub] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,002: -PUB [/mavros/distance_sensor/lidarlite_pub] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,002: -PUB [/mavros/geofence/waypoints] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,003: -PUB [/mavros/imu/data] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,003: -PUB [/mavros/imu/mag] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,003: -PUB [/mavros/imu/temperature_imu] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,004: -PUB [/mavros/imu/temperature_baro] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,004: -PUB [/mavros/imu/static_pressure] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,004: -PUB [/mavros/imu/diff_pressure] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,004: -PUB [/mavros/imu/data_raw] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,005: -PUB [/mavros/local_position/pose] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,005: -PUB [/mavros/local_position/pose_cov] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,005: -PUB [/mavros/local_position/velocity_local] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,006: -PUB [/mavros/local_position/velocity_body] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,006: -PUB [/mavros/local_position/velocity_body_cov] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,006: -PUB [/mavros/local_position/accel] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,007: -PUB [/mavros/local_position/odom] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,007: -PUB [/mavros/manual_control/control] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,007: -PUB [/mavros/param/param_value] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,007: -PUB [/mavros/rc/in] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,008: -PUB [/mavros/rc/out] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,008: -PUB [/mavros/setpoint_raw/target_local] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,008: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:44085/', 'http://hyx020222-ThinkBook-14:44243/', 'http://hyx020222-ThinkBook-14:35777/', 'http://hyx020222-ThinkBook-14:36945/', 'http://hyx020222-ThinkBook-14:43021/', 'http://hyx020222-ThinkBook-14:42395/', 'http://hyx020222-ThinkBook-14:36547/']
[rosmaster.master][INFO] 2024-04-23 10:51:55,008: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:44015/ ['http://hyx020222-ThinkBook-14:44015/']
[rosmaster.master][INFO] 2024-04-23 10:51:55,008: -PUB [/mavros/setpoint_raw/target_global] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,009: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:44085/ ['http://hyx020222-ThinkBook-14:44015/']
[rosmaster.master][INFO] 2024-04-23 10:51:55,009: -PUB [/mavros/setpoint_raw/target_attitude] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,010: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:44085/', 'http://hyx020222-ThinkBook-14:44243/', 'http://hyx020222-ThinkBook-14:35777/', 'http://hyx020222-ThinkBook-14:36945/', 'http://hyx020222-ThinkBook-14:43021/', 'http://hyx020222-ThinkBook-14:42395/', 'http://hyx020222-ThinkBook-14:36547/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:55,010: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:44015/ ['http://hyx020222-ThinkBook-14:44015/']: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.master][INFO] 2024-04-23 10:51:55,010: -PUB [/mavros/state] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,012: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:44085/', 'http://hyx020222-ThinkBook-14:44243/', 'http://hyx020222-ThinkBook-14:35777/', 'http://hyx020222-ThinkBook-14:36945/', 'http://hyx020222-ThinkBook-14:43021/', 'http://hyx020222-ThinkBook-14:42395/', 'http://hyx020222-ThinkBook-14:36547/']
[rosmaster.master][INFO] 2024-04-23 10:51:55,012: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:44085/ ['http://hyx020222-ThinkBook-14:44015/']: sec=0.00, exception=[Errno 111] Connection refused
[rosmaster.threadpool][ERROR] 2024-04-23 10:51:55,013: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1169, in single_request
    return self.parse_response(resp)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1341, in parse_response
    return u.close()
  File "/usr/lib/python3.8/xmlrpc/client.py", line 655, in close
    raise Fault(**self._stack[0])
xmlrpc.client.Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2024-04-23 10:51:55,013: -PUB [/mavros/extended_state] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,013: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:44015/ []
[rosmaster.master][INFO] 2024-04-23 10:51:55,014: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:44085/', 'http://hyx020222-ThinkBook-14:44243/', 'http://hyx020222-ThinkBook-14:35777/', 'http://hyx020222-ThinkBook-14:36945/', 'http://hyx020222-ThinkBook-14:43021/', 'http://hyx020222-ThinkBook-14:42395/', 'http://hyx020222-ThinkBook-14:36547/']: sec=0.00, result=[1, '', 0]
[rosmaster.threadpool][ERROR] 2024-04-23 10:51:55,014: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1165, in single_request
    http_conn = self.send_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1278, in send_request
    self.send_content(connection, request_body)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1308, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python3.8/http/client.py", line 1251, in endheaders
    self._send_output(message_body, encode_chunked=encode_chunked)
  File "/usr/lib/python3.8/http/client.py", line 1011, in _send_output
    self.send(msg)
  File "/usr/lib/python3.8/http/client.py", line 951, in send
    self.connect()
  File "/usr/lib/python3.8/http/client.py", line 922, in connect
    self.sock = self._create_connection(
  File "/usr/lib/python3.8/socket.py", line 808, in create_connection
    raise err
  File "/usr/lib/python3.8/socket.py", line 796, in create_connection
    sock.connect(sa)
ConnectionRefusedError: [Errno 111] Connection refused

[rosmaster.master][INFO] 2024-04-23 10:51:55,014: -PUB [/mavros/battery] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,014: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:44085/ []
[rosmaster.master][INFO] 2024-04-23 10:51:55,015: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:44015/ []: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.master][INFO] 2024-04-23 10:51:55,015: publisherUpdate[/mavros/setpoint_raw/target_local] -> http://hyx020222-ThinkBook-14:44243/ []
[rosmaster.master][INFO] 2024-04-23 10:51:55,016: -PUB [/mavros/battery2] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,017: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:44085/ []: sec=0.00, exception=[Errno 111] Connection refused
[rosmaster.threadpool][ERROR] 2024-04-23 10:51:55,017: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1169, in single_request
    return self.parse_response(resp)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1341, in parse_response
    return u.close()
  File "/usr/lib/python3.8/xmlrpc/client.py", line 655, in close
    raise Fault(**self._stack[0])
xmlrpc.client.Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2024-04-23 10:51:55,017: publisherUpdate[/mavros/setpoint_raw/target_local] -> http://hyx020222-ThinkBook-14:44243/ []: sec=0.00, exception=[Errno 111] Connection refused
[rosmaster.threadpool][ERROR] 2024-04-23 10:51:55,018: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1165, in single_request
    http_conn = self.send_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1278, in send_request
    self.send_content(connection, request_body)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1308, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python3.8/http/client.py", line 1251, in endheaders
    self._send_output(message_body, encode_chunked=encode_chunked)
  File "/usr/lib/python3.8/http/client.py", line 1011, in _send_output
    self.send(msg)
  File "/usr/lib/python3.8/http/client.py", line 951, in send
    self.connect()
  File "/usr/lib/python3.8/http/client.py", line 922, in connect
    self.sock = self._create_connection(
  File "/usr/lib/python3.8/socket.py", line 808, in create_connection
    raise err
  File "/usr/lib/python3.8/socket.py", line 796, in create_connection
    sock.connect(sa)
ConnectionRefusedError: [Errno 111] Connection refused

[rosmaster.master][INFO] 2024-04-23 10:51:55,018: publisherUpdate[/tf_static] -> http://hyx020222-ThinkBook-14:44015/ []
[rosmaster.master][INFO] 2024-04-23 10:51:55,017: -PUB [/mavros/estimator_status] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.threadpool][ERROR] 2024-04-23 10:51:55,019: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1165, in single_request
    http_conn = self.send_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1278, in send_request
    self.send_content(connection, request_body)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1308, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python3.8/http/client.py", line 1251, in endheaders
    self._send_output(message_body, encode_chunked=encode_chunked)
  File "/usr/lib/python3.8/http/client.py", line 1011, in _send_output
    self.send(msg)
  File "/usr/lib/python3.8/http/client.py", line 951, in send
    self.connect()
  File "/usr/lib/python3.8/http/client.py", line 922, in connect
    self.sock = self._create_connection(
  File "/usr/lib/python3.8/socket.py", line 808, in create_connection
    raise err
  File "/usr/lib/python3.8/socket.py", line 796, in create_connection
    sock.connect(sa)
ConnectionRefusedError: [Errno 111] Connection refused

[rosmaster.master][INFO] 2024-04-23 10:51:55,019: publisherUpdate[/tf_static] -> http://hyx020222-ThinkBook-14:44085/ []
[rosmaster.master][INFO] 2024-04-23 10:51:55,020: publisherUpdate[/tf_static] -> http://hyx020222-ThinkBook-14:44015/ []: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.master][INFO] 2024-04-23 10:51:55,020: publisherUpdate[/mavros/setpoint_raw/target_attitude] -> http://hyx020222-ThinkBook-14:44243/ []
[rosmaster.master][INFO] 2024-04-23 10:51:55,020: -PUB [/mavros/statustext/recv] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.threadpool][ERROR] 2024-04-23 10:51:55,021: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1169, in single_request
    return self.parse_response(resp)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1341, in parse_response
    return u.close()
  File "/usr/lib/python3.8/xmlrpc/client.py", line 655, in close
    raise Fault(**self._stack[0])
xmlrpc.client.Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2024-04-23 10:51:55,021: publisherUpdate[/tf_static] -> http://hyx020222-ThinkBook-14:44085/ []: sec=0.00, exception=[Errno 111] Connection refused
[rosmaster.master][INFO] 2024-04-23 10:51:55,022: -PUB [/mavros/time_reference] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:55,022: publisherUpdate[/mavros/setpoint_raw/target_attitude] -> http://hyx020222-ThinkBook-14:44243/ []: sec=0.00, exception=[Errno 111] Connection refused
[rosmaster.threadpool][ERROR] 2024-04-23 10:51:55,022: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1165, in single_request
    http_conn = self.send_request(host, handler, request_body, verbose)
